Date,AAPL,ADBE,AMZN,BAC,DIS,FB,GOOGL,HD,JNJ,JPM,MA,MSFT,NVDA,PG,PYPL,SPY,TSLA,UNH,V,VZ,WMT
2016-09-27,26.63967514038086,109.69999694824219,816.1099853515625,14.022171974182129,87.16119384765625,128.69000244140625,810.72998046875,114.68122863769531,106.38330078125,58.585060119628906,98.88349151611328,53.96770477294922,65.63346099853516,77.9567642211914,41.060001373291016,198.7556610107422,41.1619987487793,131.8686981201172,79.8650894165039,43.4317741394043,65.58152770996094
2016-09-28,26.842262268066406,109.48999786376953,828.719970703125,14.10470962524414,87.6173324584961,129.22999572753906,810.0599975585938,115.992431640625,106.53499603271484,58.894039154052734,98.94197082519531,54.042213439941406,65.87020874023438,78.92725372314453,40.970001220703125,199.7421875,41.25400161743164,131.51278686523438,80.6524658203125,43.07598114013672,65.09192657470703
2016-09-29,26.425315856933594,107.80000305175781,829.0499877929688,13.902950286865234,87.23722839355469,128.08999633789062,802.6400146484375,115.68498992919922,104.64328002929688,57.9582405090332,98.06474304199219,53.455509185791016,66.48177337646484,77.84208679199219,40.38999938964844,197.93505859375,40.13999938964844,129.55520629882812,79.6318130493164,43.12561798095703,64.1308364868164
2016-09-30,26.6302547454834,108.54000091552734,837.3099975585938,14.352320671081543,88.24453735351562,128.27000427246094,804.0599975585938,116.3631820678711,105.41065979003906,58.78810501098633,99.19538116455078,53.64175796508789,67.58649444580078,79.18312072753906,40.970001220703125,199.4287109375,40.805999755859375,131.12876892089844,80.39000701904297,43.00978469848633,65.39115905761719
2016-10-03,26.505401611328125,108.44999694824219,836.739990234375,14.333979606628418,87.8929214477539,128.77000427246094,800.3800048828125,116.20042419433594,106.01744079589844,58.71747589111328,99.3026123046875,53.4741325378418,67.51744079589844,78.22145080566406,40.59000015258789,198.9492645263672,42.7400016784668,129.71446228027344,80.5455322265625,42.92703628540039,65.2914047241211
2016-10-04,26.61847496032715,108.38999938964844,834.030029296875,14.489882469177246,87.98795318603516,128.19000244140625,802.7899780273438,115.92914581298828,106.02638244628906,59.22435760498047,98.65930938720703,53.30649948120117,67.36951446533203,77.94795227050781,40.779998779296875,197.93505859375,42.28200149536133,129.40533447265625,80.41917419433594,42.414039611816406,65.0556640625
2016-10-05,26.6302547454834,108.80000305175781,844.3599853515625,14.774179458618164,87.85491180419922,128.47000122070312,801.22998046875,115.36848449707031,106.34761810302734,60.19364547729492,99.9971694946289,53.679012298583984,67.30044555664062,78.38908386230469,40.439998626708984,198.81097412109375,41.69200134277344,128.8808135986328,81.0218505859375,42.06924057006836,64.98311614990234
2016-10-06,26.828121185302734,108.55999755859375,841.6599731445312,14.875055313110352,88.21602630615234,128.74000549316406,803.0800170898438,117.72867584228516,105.96390533447266,60.35370635986328,100.5245132446289,53.77213668823242,66.42256927490234,78.71552276611328,40.18000030517578,198.9492645263672,40.20000076293945,127.82246398925781,81.03157806396484,42.060874938964844,62.888641357421875
2016-10-07,26.8681697845459,108.63999938964844,839.4299926757812,14.792519569396973,87.8929214477539,128.99000549316406,800.7100219726562,116.02861785888672,106.40113067626953,60.567138671875,99.8507080078125,53.8280143737793,65.93925476074219,79.4036865234375,39.880001068115234,198.2670135498047,39.321998596191406,128.00039672851562,80.56497955322266,41.77634811401367,62.290218353271484
2016-10-10,27.336942672729492,109.23999786376953,841.7100219726562,14.948421478271484,87.8929214477539,130.24000549316406,814.1699829101562,115.07008361816406,106.90084838867188,61.038429260253906,100.24130249023438,54.05152893066406,66.18584442138672,78.57434844970703,39.86000061035156,199.29965209960938,40.189998626708984,129.3303985595703,80.79827117919922,42.002296447753906,61.637420654296875
2016-10-11,27.395828247070312,107.37000274658203,831.0,14.774179458618164,87.29424285888672,128.8800048828125,809.5700073242188,113.80406188964844,104.97342681884766,60.74497985839844,98.97179412841797,53.25993347167969,65.22904205322266,78.11558532714844,39.189998626708984,196.7825927734375,40.02000045776367,126.21141052246094,79.74845123291016,41.759605407714844,61.10244369506836
2016-10-12,27.640811920166016,108.05000305175781,834.0900268554688,14.700812339782715,86.86661529541016,129.0500030517578,811.77001953125,114.56367492675781,105.26791381835938,60.58491134643555,98.98157501220703,53.185428619384766,65.52497100830078,78.14205932617188,39.529998779296875,197.04075622558594,40.301998138427734,126.53925323486328,79.95258331298828,42.0943489074707,61.16592788696289
2016-10-13,27.556011199951172,108.01000213623047,829.280029296875,14.517395973205566,86.59102630615234,127.81999969482422,804.0800170898438,114.20196533203125,105.52667236328125,60.23810958862305,98.2882308959961,53.00849151611328,64.45967102050781,77.85089111328125,39.20000076293945,196.39535522460938,40.04800033569336,125.68690490722656,79.58319854736328,42.08598709106445,61.86408233642578
2016-10-14,27.709121704101562,107.83999633789062,822.9600219726562,14.673300743103027,86.76206970214844,127.87999725341797,804.5999755859375,114.31950378417969,104.90205383300781,60.04247283935547,98.5128402709961,53.4741325378418,65.09095764160156,78.01852416992188,39.2400016784668,196.4967803955078,39.301998138427734,125.43402862548828,80.1469955444336,42.07762145996094,62.06355667114258
2016-10-17,27.690282821655273,107.48999786376953,812.9500122070312,14.719154357910156,86.31543731689453,127.54000091552734,806.8400268554688,113.16202545166016,105.73190307617188,59.731231689453125,98.48353576660156,53.28786849975586,64.71614074707031,77.48917388916016,39.47999954223633,195.81448364257812,38.79199981689453,125.6307144165039,79.85539245605469,42.20314025878906,61.85502624511719
2016-10-18,27.67144012451172,108.41999816894531,817.6500244140625,14.911741256713867,86.6385269165039,128.57000732421875,821.489990234375,113.70459747314453,102.98355865478516,60.2025260925293,99.34288024902344,53.697635650634766,65.70252227783203,77.15390014648438,39.83000183105469,197.04075622558594,39.81999969482422,134.30393981933594,79.30128479003906,42.06924057006836,62.44438171386719
2016-10-19,27.5889892578125,108.38999938964844,817.6900024414062,15.104326248168945,87.36076354980469,130.11000061035156,826.8400268554688,113.84024810791016,102.25183868408203,60.78054428100586,100.3194351196289,53.576568603515625,65.56441497802734,76.05146026611328,40.2400016784668,197.5662841796875,40.71200180053711,135.2218475341797,80.49694061279297,42.16129684448242,62.46250534057617
2016-10-20,27.574853897094727,109.02999877929688,810.3200073242188,15.186863899230957,87.45579528808594,130.0,821.6300048828125,114.16578674316406,102.50167846679688,60.70051956176758,100.1436538696289,53.31580352783203,66.80725860595703,75.50911712646484,40.09000015258789,197.19749450683594,39.81999969482422,135.8774871826172,80.19557189941406,41.12358856201172,62.31743621826172
2016-10-21,27.466495513916016,109.02999877929688,818.989990234375,15.28774356842041,88.40608215332031,132.07000732421875,824.0599975585938,114.4822769165039,101.22566223144531,60.90504455566406,100.4366226196289,55.5601921081543,66.6198501586914,74.97567749023438,44.150001525878906,197.2896728515625,40.018001556396484,136.158447265625,80.04977416992188,40.33692932128906,61.963802337646484
2016-10-24,27.713834762573242,110.80999755859375,838.0900268554688,15.379454612731934,88.72918701171875,133.27999877929688,835.739990234375,115.54933166503906,101.37734985351562,61.24296188354492,100.76863098144531,56.80811309814453,69.74664306640625,74.77120971679688,43.869998931884766,198.1287078857422,40.551998138427734,135.5215606689453,80.84689331054688,40.34530258178711,62.73451614379883
2016-10-25,27.85517120361328,109.02999877929688,835.1799926757812,15.333597183227539,88.14000701904297,132.2899932861328,828.5499877929688,111.53431701660156,101.6896743774414,61.18071365356445,100.46590423583984,56.798805236816406,70.89088439941406,77.32283020019531,43.310001373291016,197.46481323242188,40.46799850463867,134.66921997070312,79.73872375488281,40.03565979003906,62.888641357421875
2016-10-26,27.228580474853516,107.97000122070312,822.5900268554688,15.47116470336914,88.84322357177734,131.0399932861328,822.0999755859375,110.9646224975586,102.22505950927734,61.47417449951172,100.79792022705078,56.46352767944336,71.17691040039062,77.70513153076172,42.33000183105469,197.0684051513672,40.448001861572266,133.2174530029297,79.46656036376953,39.85991668701172,63.09719467163086
2016-10-27,26.967105865478516,107.06999969482422,818.3599853515625,15.507842063903809,89.34687805175781,129.69000244140625,817.3499755859375,110.55769348144531,103.24231719970703,61.563087463378906,101.16901397705078,55.96995162963867,69.7170639038086,76.9760971069336,41.689998626708984,196.54286193847656,40.801998138427734,132.94583129882812,79.6318130493164,40.62146759033203,63.31480407714844
2016-10-28,26.78807830810547,107.5999984741211,776.3200073242188,15.296916961669922,89.1853256225586,131.2899932861328,819.5599975585938,111.7513427734375,102.91215515136719,61.456382751464844,104.3915786743164,55.755760192871094,69.59870910644531,77.20726013183594,41.7599983215332,195.96200561523438,39.99399948120117,131.4565887451172,79.92342376708984,40.34530258178711,63.459877014160156
2016-10-31,26.745677947998047,107.51000213623047,789.8200073242188,15.131840705871582,88.08297729492188,130.99000549316406,809.9000244140625,110.33160400390625,103.50108337402344,61.58977508544922,104.50874328613281,55.802330017089844,70.19053649902344,77.17169952392578,41.65999984741211,195.97122192382812,39.54600143432617,132.3744659423828,80.20530700683594,40.25324249267578,63.48705291748047
2016-11-01,26.262773513793945,106.87000274658203,785.4099731445312,15.232722282409668,87.79789733886719,129.5,805.47998046875,108.41455078125,102.92107391357422,61.33189010620117,102.4970703125,55.69057846069336,68.10928344726562,77.21613311767578,41.540000915527344,194.5513458251953,38.15800094604492,130.5948486328125,79.34017181396484,39.885032653808594,62.83424758911133
2016-11-02,26.286331176757812,105.88999938964844,765.5599975585938,15.113499641418457,87.34175872802734,127.16999816894531,788.4199829101562,108.7762451171875,102.49276733398438,61.074012756347656,101.55961608886719,55.34599685668945,67.8232421875,77.11834716796875,41.349998474121094,193.38040161132812,37.604000091552734,130.17337036132812,78.32923126220703,39.2824821472168,62.97026443481445
2016-11-03,26.00457763671875,107.16999816894531,767.030029296875,15.113499641418457,88.72918701171875,120.0,782.1900024414062,108.6767807006836,102.64445495605469,60.80722427368164,101.34480285644531,55.141117095947266,67.03411865234375,76.9938735961914,41.189998626708984,192.49526977539062,37.48400115966797,129.09625244140625,78.39726257324219,39.223899841308594,63.13344192504883
2016-11-04,25.77016830444336,106.19999694824219,755.0499877929688,15.177694320678711,87.85491180419922,120.75,781.0999755859375,109.3369140625,102.7158432006836,60.25588607788086,100.61238098144531,54.675479888916016,66.6494369506836,75.64249420166016,40.900001525878906,192.28318786621094,38.11199951171875,128.98388671875,78.11536407470703,39.3996467590332,62.707313537597656
2016-11-07,26.141904830932617,108.66000366210938,784.9299926757812,15.599553108215332,89.73650360107422,122.1500015258789,802.030029296875,111.90507507324219,104.09895324707031,62.141109466552734,103.47361755371094,56.26797103881836,70.29902648925781,76.95832061767578,41.279998779296875,196.52439880371094,38.641998291015625,132.93641662597656,80.20530700683594,39.717647552490234,63.269466400146484
2016-11-08,26.295801162719727,108.38999938964844,787.75,15.590380668640137,89.6889877319336,124.22000122070312,811.97998046875,112.35722351074219,104.44696044921875,62.274505615234375,103.21973419189453,56.31453323364258,70.19053649902344,77.75849914550781,41.58000183105469,197.40953063964844,38.987998962402344,133.84498596191406,80.56497955322266,39.87665939331055,63.278533935546875
2016-11-09,26.253185272216797,107.86000061035156,771.8800048828125,16.479951858520508,89.9360580444336,123.18000030517578,805.5900268554688,113.95780181884766,107.35595703125,65.13789367675781,103.69823455810547,56.0351448059082,69.00688171386719,76.39820098876953,41.2599983215332,199.5024871826172,38.012001037597656,132.9083709716797,80.9149398803711,40.052398681640625,64.46631622314453
2016-11-10,25.521560668945312,104.08000183105469,742.3800048828125,17.20444107055664,90.24016571044922,120.80000305175781,780.2899780273438,116.67967987060547,106.6688461303711,68.1613540649414,102.04788970947266,54.66617202758789,66.84671783447266,73.75764465332031,40.45000076293945,200.0003662109375,37.06999969482422,136.87030029296875,79.58319854736328,39.07326126098633,64.72925567626953
2016-11-11,25.673097610473633,103.68000030517578,739.010009765625,17.44288444519043,92.82495880126953,119.0199966430664,771.75,117.42120361328125,105.71407318115234,68.19694519042969,102.16507720947266,54.964176177978516,86.77152252197266,74.3088607788086,40.08000183105469,199.5393524169922,37.71200180053711,137.1419219970703,79.59290313720703,39.07326126098633,64.58416748046875
2016-11-14,25.02907943725586,102.41999816894531,719.0700073242188,18.414993286132812,93.05303955078125,115.08000183105469,753.219970703125,115.44986724853516,104.04541778564453,70.70464324951172,98.7667236328125,54.12601852416992,82.50049591064453,73.79322052001953,38.810001373291016,199.6961212158203,36.290000915527344,142.630615234375,76.190673828125,38.64646911621094,63.91322326660156
2016-11-15,25.360559463500977,103.66000366210938,743.239990234375,18.488359451293945,92.84396362304688,117.19999694824219,775.1599731445312,112.49286651611328,103.79556274414062,70.57125091552734,100.07528686523438,55.194854736328125,85.01576232910156,74.34442901611328,38.939998626708984,201.2542724609375,36.75400161743164,142.5837860107422,76.3753662109375,39.642333984375,64.75646209716797
2016-11-16,26.04245948791504,104.08000183105469,746.489990234375,18.11235237121582,94.19340515136719,116.33999633789062,779.97998046875,113.3338394165039,103.83124542236328,68.82830810546875,101.55961608886719,55.92616653442383,90.38164520263672,73.9621353149414,39.06999969482422,200.87625122070312,36.7859992980957,141.90003967285156,78.00701141357422,40.11098098754883,64.72925567626953
2016-11-17,26.032987594604492,105.80999755859375,756.4000244140625,18.414993286132812,94.43096923828125,117.79000091552734,786.1599731445312,116.5892562866211,104.01864624023438,69.37965393066406,101.99906158447266,56.8543586730957,91.13127899169922,73.85543060302734,39.880001068115234,201.90892028808594,37.731998443603516,141.21632385253906,78.97138214111328,40.03565979003906,62.73451614379883
2016-11-18,26.059032440185547,105.0199966430664,760.1599731445312,18.34162139892578,93.35713195800781,117.0199966430664,775.969970703125,116.04668426513672,103.65026092529297,69.1039810180664,102.32131958007812,56.58246612548828,92.08808135986328,72.90413665771484,40.08000183105469,201.45712280273438,37.00400161743164,139.97994995117188,78.72785186767578,40.22814178466797,62.145172119140625
2016-11-21,26.454442977905273,105.6500015258789,780.0,18.644262313842773,92.77745819091797,121.7699966430664,784.7999877929688,115.94721984863281,103.3268051147461,69.40634155273438,103.45410919189453,57.06062316894531,91.7132568359375,73.47314453125,40.630001068115234,202.97840881347656,36.90399932861328,140.8791046142578,79.57533264160156,40.42898941040039,62.89772415161133
2016-11-22,26.47101402282715,105.20999908447266,785.3300170898438,18.616748809814453,92.85347747802734,121.47000122070312,785.0,118.44302368164062,101.29619598388672,69.83316040039062,103.4443359375,57.304386138916016,92.3741226196289,73.579833984375,40.33000183105469,203.3749237060547,38.23400115966797,142.61190795898438,77.86089324951172,41.41648864746094,63.57775115966797
2016-11-23,26.336055755615234,104.20999908447266,780.1199951171875,18.855192184448242,93.37614440917969,120.83999633789062,779.0,118.65104675292969,101.59271240234375,70.1266098022461,102.10648345947266,56.62934875488281,92.82853698730469,73.50869750976562,40.04999923706055,203.4855194091797,38.62799835205078,143.81076049804688,77.51020812988281,42.03575897216797,64.22151184082031
2016-11-25,26.46864891052246,105.0199966430664,780.3699951171875,19.130319595336914,93.90830993652344,120.37999725341797,780.22998046875,118.97657775878906,102.54511260986328,70.09994506835938,103.2490234375,56.751224517822266,93.01624298095703,74.20217895507812,40.2599983215332,204.24154663085938,39.33000183105469,143.12704467773438,78.05571746826172,42.403987884521484,64.58416748046875
2016-11-28,26.41655921936035,104.5,766.77001953125,18.616748809814453,94.05084991455078,120.41000366210938,785.7899780273438,118.13558197021484,101.64661407470703,69.64640808105469,100.93463897705078,56.82622528076172,92.96684265136719,73.85543060302734,39.959999084472656,203.28269958496094,39.2239990234375,142.4713592529297,77.03290557861328,42.78058624267578,64.54791259765625
2016-11-29,26.390514373779297,104.94999694824219,762.52001953125,18.607582092285156,94.71605682373047,120.87000274658203,789.4400024414062,117.8355941772461,101.06259155273438,70.17996978759766,101.38384246826172,57.27626419067383,92.1172866821289,73.69540405273438,39.88999938964844,203.67918395996094,37.91400146484375,147.60414123535156,77.1010971069336,42.64667892456055,64.71112060546875
2016-11-30,26.16794776916504,102.80999755859375,750.5700073242188,19.440616607666016,94.19340515136719,118.41999816894531,775.8800048828125,117.63558959960938,100.00238037109375,71.29151916503906,99.8018569946289,56.49808120727539,91.08003234863281,73.3131103515625,39.279998779296875,203.1905059814453,37.880001068115234,148.8783416748047,75.31844329833984,41.759605407714844,63.858821868896484
2016-12-01,25.924074172973633,99.51000213623047,743.6500244140625,19.790401458740234,94.02234649658203,115.0999984741211,764.3300170898438,117.69923400878906,100.07424926757812,72.73213195800781,97.8292465209961,55.504249572753906,86.575439453125,72.77967071533203,38.34000015258789,202.4436798095703,36.375999450683594,151.342041015625,73.47737121582031,41.73450469970703,64.0764389038086
2016-12-02,26.021150588989258,99.7300033569336,740.3400268554688,19.5418701171875,93.60421752929688,115.4000015258789,764.4600219726562,118.0628662109375,100.59538269042969,72.56318664550781,98.7276840209961,55.551124572753906,87.37559509277344,73.25975036621094,38.619998931884766,202.54505920410156,36.29399871826172,151.1446075439453,73.75988006591797,41.68428421020508,64.266845703125
2016-12-05,25.8341007232666,101.94999694824219,759.3599853515625,20.103363037109375,94.99163818359375,117.43000030517578,778.219970703125,117.89013671875,100.57740020751953,74.0393295288086,101.12017822265625,56.46057891845703,90.76390838623047,73.78431701660156,38.9900016784668,203.76211547851562,37.36000061035156,148.22947692871094,75.3087158203125,41.63407897949219,63.414546966552734
2016-12-06,26.032987594604492,101.55000305175781,764.719970703125,20.397918701171875,95.65684509277344,117.30999755859375,776.1799926757812,117.03560638427734,100.68521881103516,74.42172241210938,99.60655212402344,56.207435607910156,92.2555923461914,73.71319580078125,38.97999954223633,204.40753173828125,37.16999816894531,147.93797302246094,75.11390686035156,42.144569396972656,63.79534912109375
2016-12-07,26.288700103759766,103.36000061035156,770.4199829101562,20.775318145751953,96.92074584960938,117.94999694824219,791.469970703125,120.41739654541016,99.82268524169922,74.7596435546875,102.78028869628906,57.538787841796875,93.91517639160156,74.84231567382812,39.45000076293945,207.08131408691406,38.630001068115234,149.89390563964844,77.2569351196289,42.9981575012207,64.47110748291016
2016-12-08,26.54677963256836,103.5,767.3300170898438,21.125106811523438,98.998779296875,118.91000366210938,795.1699829101562,120.48104858398438,99.72383880615234,75.6933364868164,102.36038208007812,57.20124816894531,92.34451293945312,74.23774719238281,39.61000061035156,207.5884246826172,38.45800018310547,149.81869506835938,77.22772216796875,42.78895568847656,64.23369598388672
2016-12-09,26.98007583618164,104.30999755859375,768.6599731445312,21.25396728515625,100.41605377197266,119.68000030517578,809.4500122070312,121.26282501220703,100.86492156982422,76.0223617553711,101.95999908447266,58.10133361816406,90.70467376708984,75.01124572753906,39.650001525878906,208.84231567382812,38.43600082397461,150.57098388671875,77.09135437011719,43.09022903442383,63.996253967285156
2016-12-12,26.826171875,105.16000366210938,760.1199951171875,20.812135696411133,99.64996337890625,117.7699966430664,807.9000244140625,122.34465789794922,103.65026092529297,75.34654235839844,100.85652160644531,58.28884506225586,88.50176239013672,75.68692779541016,39.43000030517578,208.6026153564453,38.486000061035156,149.9785614013672,76.46791076660156,43.31616973876953,65.44821166992188
2016-12-13,27.273670196533203,106.1500015258789,774.3400268554688,20.812135696411133,99.44886016845703,120.30999755859375,815.3400268554688,124.1264419555664,104.12645721435547,75.37322998046875,100.89556121826172,59.04827880859375,90.06254577636719,75.73139190673828,39.43000030517578,209.9948272705078,39.630001068115234,150.96595764160156,77.14978790283203,43.81829071044922,65.56692504882812
2016-12-14,27.273670196533203,105.80999755859375,768.8200073242188,20.867366790771484,99.64038848876953,120.20999908447266,817.8900146484375,123.61734771728516,103.31782531738281,75.34654235839844,100.85652160644531,58.76700210571289,95.27842712402344,75.01124572753906,39.54999923706055,208.26150512695312,39.737998962402344,150.3264617919922,77.08161163330078,43.20737838745117,65.14686584472656
2016-12-15,27.422834396362305,105.0999984741211,761.0,21.318403244018555,99.96597290039062,120.56999969482422,815.6500244140625,123.49009704589844,104.12645721435547,76.47588348388672,101.90142059326172,58.67324447631836,97.5109634399414,75.28684997558594,39.540000915527344,209.11892700195312,39.51599884033203,151.04116821289062,77.44202423095703,43.358028411865234,64.90945434570312
2016-12-16,27.458349227905273,103.55000305175781,757.77001953125,20.858163833618164,99.50633239746094,119.87000274658203,809.8400268554688,122.82646942138672,104.11747741699219,75.53327941894531,101.00299072265625,58.41072463989258,99.19032287597656,75.28684997558594,39.31999969482422,208.70994567871094,40.49800109863281,154.16317749023438,76.3218002319336,43.74298095703125,64.81812286376953
2016-12-19,27.616987228393555,105.29000091552734,766.0,20.692466735839844,100.83740997314453,119.23999786376953,812.5,123.12645721435547,104.2432632446289,75.96903228759766,101.11042785644531,59.6483154296875,100.39550018310547,75.31352233886719,39.439998626708984,209.1643829345703,40.54600143432617,151.90628051757812,76.07825469970703,44.2785758972168,65.36603546142578
2016-12-20,27.690387725830078,105.7699966430664,771.219970703125,20.904186248779297,100.99063110351562,119.08999633789062,815.2000122070312,124.64463806152344,103.91980743408203,76.94720458984375,102.0869369506836,59.57331466674805,103.89249420166016,75.18905639648438,39.7400016784668,209.9712677001953,41.757999420166016,151.95330810546875,76.33154296875,44.454315185546875,65.58518981933594
2016-12-21,27.716432571411133,105.51000213623047,770.5999755859375,20.83053970336914,101.08638763427734,119.04000091552734,812.2000122070312,124.39009857177734,103.6053237915039,77.14283752441406,101.72562408447266,59.57331466674805,104.54447937011719,74.93121337890625,40.09000015258789,209.3870086669922,41.540000915527344,151.70883178710938,76.11722564697266,44.32878112792969,65.05554962158203
2016-12-22,27.534114837646484,104.72000122070312,766.3400268554688,20.74770164489746,100.95232391357422,117.4000015258789,809.6799926757812,123.11737060546875,103.72212982177734,77.267333984375,101.86234283447266,59.58270263671875,105.80892944335938,75.10015106201172,39.68000030517578,209.02523803710938,41.689998626708984,151.9439239501953,75.88345336914062,44.89785385131836,63.548789978027344
2016-12-23,27.588571548461914,105.0199966430664,760.5900268554688,20.802932739257812,100.69377136230469,117.2699966430664,807.7999877929688,122.77192687988281,104.18936157226562,77.40961456298828,102.25296020507812,59.29204177856445,108.44650268554688,75.53579711914062,39.58000183105469,209.33135986328125,42.667999267578125,153.3074493408203,76.12696075439453,44.92295837402344,63.50312805175781
2016-12-27,27.76378631591797,104.9800033569336,771.4000244140625,20.812135696411133,100.7129135131836,118.01000213623047,809.9299926757812,122.96284484863281,104.1444320678711,77.48074340820312,102.3408432006836,59.32954025268555,115.89491271972656,75.21571350097656,39.720001220703125,209.85069274902344,43.90599822998047,152.94068908691406,76.3218002319336,44.88948059082031,63.64924621582031
2016-12-28,27.645402908325195,103.7699966430664,772.1300048828125,20.554401397705078,99.87979125976562,116.91999816894531,804.5700073242188,122.79010772705078,103.4166488647461,76.92052459716797,101.24713134765625,59.057655334472656,107.92295837402344,74.74452209472656,39.56999969482422,208.1163787841797,43.948001861572266,151.81227111816406,76.27308654785156,44.72210693359375,63.29309844970703
2016-12-29,27.638296127319336,103.68000030517578,765.1500244140625,20.250640869140625,100.1287612915039,116.3499984741211,802.8800048828125,122.8173828125,103.76704406738281,76.3780746459961,101.33501434326172,58.973270416259766,110.07646942138672,74.99346160888672,39.959999084472656,208.07000732421875,42.93600082397461,151.43612670898438,76.30229187011719,44.973175048828125,63.24744415283203
2016-12-30,27.422834396362305,102.94999694824219,749.8699951171875,20.342693328857422,99.80319213867188,115.05000305175781,792.4500122070312,121.89012908935547,103.51547241210938,76.73377227783203,100.82721710205078,58.260711669921875,105.44341278076172,74.75340270996094,39.470001220703125,207.3095245361328,42.737998962402344,150.4957733154297,76.00032806396484,44.671905517578125,63.119590759277344
2017-01-03,27.500972747802734,103.4800033569336,753.6699829101562,20.73849868774414,101.58435821533203,116.86000061035156,808.010009765625,122.09918212890625,104.08153533935547,77.56968688964844,102.91700744628906,58.67324447631836,100.77088165283203,74.8600845336914,40.25,208.89544677734375,43.39799880981445,151.82167053222656,77.44202423095703,45.67612838745117,62.69951629638672
2017-01-04,27.470191955566406,104.13999938964844,757.1799926757812,21.125106811523438,102.88671875,118.69000244140625,807.77001953125,123.1810073852539,103.91082763671875,77.71275329589844,103.8935317993164,58.41072463989258,103.12196350097656,75.1268310546875,41.0,210.13824462890625,45.39799880981445,152.25424194335938,78.07520294189453,45.62592315673828,63.06480026245117
2017-01-05,27.60988426208496,105.91000366210938,780.4500122070312,20.876569747924805,102.82926177978516,120.66999816894531,813.02001953125,121.7264633178711,104.99800872802734,76.99742126464844,104.69593811035156,58.41072463989258,100.50416564941406,75.62470245361328,41.060001373291016,209.9712677001953,45.349998474121094,152.5081024169922,78.99087524414062,45.72634506225586,63.20176696777344
2017-01-06,27.917688369750977,108.30000305175781,795.989990234375,20.876569747924805,104.36145782470703,123.41000366210938,825.2100219726562,121.3901138305664,104.4948501586914,77.00635528564453,105.449462890625,58.917015075683594,101.84764099121094,75.59803009033203,41.45000076293945,210.72247314453125,45.801998138427734,152.7244415283203,80.08187103271484,45.048004150390625,62.3342399597168
2017-01-09,28.173398971557617,108.56999969482422,796.9199829101562,20.75690460205078,103.76773071289062,124.9000015258789,827.1799926757812,122.09918212890625,104.47686767578125,77.05999755859375,105.24395751953125,58.729496002197266,105.97686767578125,75.03791809082031,41.400001525878906,210.02691650390625,46.25600051879883,152.29185485839844,79.63379669189453,44.55743408203125,62.74517822265625
2017-01-10,28.201810836791992,108.26000213623047,795.9000244140625,21.115896224975586,103.78688049316406,124.3499984741211,826.010009765625,123.72645568847656,104.36907196044922,77.28353118896484,105.01888275146484,58.71074676513672,105.17670440673828,74.22884368896484,41.08000183105469,210.02691650390625,45.9739990234375,151.9439239501953,79.20516967773438,44.62509536743164,62.306854248046875
2017-01-11,28.353342056274414,108.98999786376953,799.02001953125,21.23555564880371,104.80196380615234,126.08999633789062,829.8599853515625,123.36283111572266,103.0842056274414,77.86475372314453,105.49839782714844,59.24515914916992,103.88259887695312,74.46000671386719,41.279998779296875,210.6204833984375,45.94599914550781,152.2354278564453,79.6824722290039,44.371360778808594,62.580806732177734
2017-01-12,28.234956741333008,108.58999633789062,813.6400146484375,21.09748649597168,102.972900390625,126.62000274658203,829.530029296875,122.79010772705078,102.98538208007812,77.1136474609375,106.37905883789062,58.70137023925781,102.18350982666016,74.54002380371094,41.560001373291016,210.091796875,45.917999267578125,152.6774139404297,79.26361083984375,44.55743408203125,62.069435119628906
2017-01-13,28.185239791870117,108.52999877929688,817.1400146484375,21.180328369140625,103.48043823242188,128.33999633789062,830.9400024414062,122.76282501220703,102.96739959716797,77.52498626708984,106.36929321289062,58.7857551574707,102.17363739013672,74.69117736816406,41.599998474121094,210.57412719726562,47.54999923706055,152.1508026123047,79.06881713867188,44.447479248046875,61.30236053466797
2017-01-17,28.412540435791016,108.0,809.719970703125,20.296663284301758,103.39425659179688,127.87000274658203,827.4600219726562,123.57191467285156,103.20999145507812,74.70832061767578,106.07573699951172,58.62636947631836,99.8818130493164,75.75806427001953,41.27000045776367,209.83213806152344,47.11600112915039,151.07876586914062,79.15647888183594,44.608184814453125,62.4803581237793
2017-01-18,28.410173416137695,108.79000091552734,807.47998046875,20.83053970336914,103.57621002197266,127.91999816894531,829.02001953125,123.78099822998047,103.05726623535156,75.05706024169922,106.33015441894531,58.59824752807617,101.69944763183594,76.10755157470703,41.349998474121094,210.2958526611328,47.672000885009766,148.33291625976562,79.4779052734375,44.1937370300293,62.197269439697266
2017-01-19,28.360448837280273,109.79000091552734,809.0399780273438,20.73849868774414,102.7334976196289,127.55000305175781,824.3699951171875,123.08100891113281,102.60800170898438,74.48477935791016,106.20293426513672,58.41072463989258,103.88259887695312,75.90145111083984,41.27000045776367,209.516845703125,48.75199890136719,149.2357177734375,79.61430358886719,44.28677749633789,61.749820709228516
2017-01-20,28.412540435791016,110.70999908447266,808.3300170898438,20.83974838256836,103.09739685058594,127.04000091552734,828.1699829101562,123.27192687988281,102.5630874633789,74.81562042236328,107.6022720336914,58.82326126098633,102.74658203125,78.36576080322266,41.689998626708984,210.28660583496094,48.94599914550781,149.1980438232422,79.7214584350586,44.59126281738281,61.34800720214844
